CODIGO_PARADA,X,Y,LINEAS,ADYACENTES
725,564705.057394225,6150606.80799727,G11:3350:30,723
726,564447.56269843,6151284.25122691,G11:3349:31;G11:3387:31,730
727,564426.52387478,6151290.45940438,G11:3350:29,725
730,564261.30592,6151766.84051,G11:3349:32;G11:3387:32,731
731,564191.78443,6152044.71317,G11:3349:33;G11:3387:33,733
732,564178.896260824,6152054.03443924,G11:3350:27,5433
733,564150.00602,6152303.63254,G11:3349:34;G11:3387:34,735
734,564139.582561976,6152312.00320088,G11:3350:26,732
735,564091.83324,6152714.75263,G11:3349:35;G11:3387:35,5426
736,564077.797580645,6152767.23423391,G11:3350:25,734
737,564033.39123,6153148.57856,G10:3347:45;G10:3386:2,738
738,563582.022936451,6153803.53751768,G10:3347:46;G10:3386:3,740
739,563535.424817853,6153843.36496947,G11:3350:22,5232
740,563298.01566,6154192.33605,G10:3347:47;G11:3350:21;G10:3386:4,739;741
741,563011.99397,6154594.83718,G10:3347:48;G10:3386:5,743
742,563004.752089036,6154590.62151952,G11:3350:20,740
743,562782.43821,6154917.66386,G10:3347:49;G11:3350:19;G10:3386:6,742;744
744,562394.65741,6155466.21704,G10:3347:50;G10:3386:7,5420
745,562408.243045798,6155532.12478501,G11:3349:58;G11:3350:18,743
746,563347.22508324,6156170.20576044,G10:3347:52;G10:3386:9,748
747,563372.833684261,6156212.88676214,G11:3349:56;G11:3350:16,5432
748,563713.428077842,6156428.85263075,G10:3347:53;G10:3386:10,750
749,563705.745497535,6156448.91270155,G11:3349:55;G11:3350:15,747
750,563887.566564785,6156552.62753569,G10:3347:54;G10:3386:11,752
751,563876.469504343,6156569.69993637,G11:3349:54;G11:3350:14,749
752,564321.632352093,6156858.22350787,G10:3347:55;G10:3386:12,754
753,564326.540667289,6156887.67339904,G11:3349:53;G11:3350:13,751
754,564646.434775045,6157088.91432206,G10:3347:56;G10:3386:13,756
755,564634.27068956,6157104.27948267,G11:3349:52;G11:3350:12,753
756,564961.100460092,6157311.38904343,G10:3347:57;G10:3386:14,758
757,564950.110102154,6157327.92793159,G11:3349:51;G11:3350:11,755
758,565089.81881,6157410.22177,G10:3347:58;G10:3386:15,759
759,565265.851506988,6157086.83032081,G11:3349:49;G11:3350:9;G10:3386:16,760;4544
760,565306.635,6156784.78513,G10:3386:17,762
761,565332.877748753,6156736.51347909,G11:3349:48;G11:3350:8,759
762,565364.17495,6156419.10755,G10:3386:18,5421
763,565382.100145049,6156427.56439596,G11:3349:47;G11:3350:7,761
764,565668.53759402,6155703.25472229,G10:3386:20,766
765,565697.798178552,6155698.22555932,G11:3349:45;G11:3350:4,5421;5431
766,565790.935532737,6155417.28614452,G10:3386:21,5422
767,565822.689926761,6155395.7113569,G11:3349:44;G11:3350:3,765
768,566296.12995,6154359.32219,G10:3386:23,775
769,566351.530001529,6154286.27113294,G10:3347:35;G11:3350:1,5417;5422
770,566299.0311,6154327.3187,G11:3349:42;G10:3623:6,775;5422
771,565759.42257,6153945.07122,G10:3347:37;G11:3349:41,770;4393
772,564930.166068023,6153347.76133608,G10:3347:40,5418
773,564145.136642646,6152777.96698311,G10:3347:43,4968
774,566464.514849718,6154050.83673724,G10:3347:34,769
775,566428.008529137,6154079.35092439,G10:3386:24;G10:3623:7,5423
776,566753.01833,6153204.34346,G4:3332:1;G10:3386:26;148:3410:1;148:3412:1;G10:3623:9;329:7367:1;2:7592:1,4910
777,566778.328786703,6153188.07023943,G4:3331:27;G10:3347:32;148:3409:81;148:3637:77;148:3640:87;329:7368:114;2:7593:110,5415
779,566859.82325,6152813.74485,G4:3331:26;G10:3347:31;148:3409:80;148:3637:76;148:3640:86;329:7368:113;2:7593:109,777
780,567095.494653855,6152576.17438146,G4:3331:25;G10:3347:30;148:3409:79;148:3637:75;148:3640:85;329:7368:112;2:7593:108,779
782,567025.416589099,6151998.12671261,G4:3332:4;148:3410:4,4693
783,567042.915678718,6151993.62694671,G4:3331:24;148:3409:78;148:3637:74;148:3640:84,780
784,567113.387874505,6151624.92199046,G4:3332:6;148:3410:6,786
785,567131.993803093,6151610.23309946,G4:3331:22;148:3409:76;148:3637:72;148:3640:82,4692
786,567258.22295,6151233.53511,G4:3332:7;148:3410:7,788
787,567282.68005064,6151217.44681642,G4:3331:21;148:3409:75;148:3637:71;148:3640:81,785
788,567445.763232293,6150801.45029397,G4:3332:8;148:3410:8,4695
789,567463.65999,6150785.93778,G4:3331:20;148:3409:74;148:3637:70;148:3640:80,787
790,567528.56547,6150214.6149,409:55:79;L7:2357:10;G4:3341:19;174:3365:95;329:3367:102;174:3391:94;148:3405:73;148:3407:69;G6:3646:19;148:3651:79;148:3653:79;L7:3657:10;2:7565:98,5255
791,567997.92862,6149069.18051,G11:3349:18;G11:3387:18,5639
792,567991.93301,6149048.55578,L7:2356:68;G11:3350:43;L7:3658:72,964;5242
793,568060.39578,6148867.31258,L7:2356:67;G11:3350:42;L7:3658:71,792
794,568136.692466561,6148636.10063539,L7:2356:66;G11:3350:41;L7:3658:70,793
795,568253.95586,6148301.75535,409:58:13;L7:2357:13;409:3125:11;G11:3349:20;G11:3387:20;L7:3657:13,714;796
796,568374.943363431,6147685.22329,409:58:14;L7:2357:14;409:3125:12;L3:3647:15;L7:3657:14,800
797,568402.36371,6147739.22654,409:55:65;L7:2356:64;409:3124:65;L3:3648:34;L7:3658:68,4545;4690
800,568421.33191,6147378.32711,409:58:15;L7:2357:15;409:3125:13;L3:3647:16;L7:3657:15,1383;5253
801,568441.565478825,6147332.76725123,409:55:64;409:3124:64;L3:3648:33,797
802,554395.545355654,6144565.12197457,135:782:97;135:784:1;L35:1575:1;L35:1577:48,5847
803,554915.947513838,6144984.38305294,135:784:3;L35:1575:3,805
804,554894.73548215,6144986.22886101,135:782:95;L35:1577:47,802;5846
805,555102.25169,6145153.26016,135:784:4;L35:1575:4,807
806,555105.20683,6145161.60328,135:782:94;L35:1577:46,804
807,555321.8539,6145361.22952,135:784:5;L35:1575:5,809
808,555330.18006,6145368.95098,135:782:93;L35:1577:45,806
809,555604.254373057,6145609.27524837,135:784:6;L35:1575:6,4734
810,555590.754406119,6145612.06834497,135:782:92;L35:1577:44,808
811,556192.78834,6146148.23061,135:784:8;L35:1575:8,813
812,556207.68512,6146166.61284,135:782:90;L35:1577:42,4735
813,556450.10212,6146383.46765,135:784:9;L35:1575:9,815
814,556457.506534989,6146405.14722379,135:782:89;L35:1577:41,812
815,556665.84534,6146581.85616,135:784:10;L35:1575:10,817
816,556679.25254,6146598.49617,135:782:88;L35:1577:40,814
817,556894.28913,6146787.60616,135:784:11;L35:1575:11,819
818,556920.73978,6146797.97803,135:782:87;L35:1577:39,816
819,557127.86148,6146493.31365,135:784:12;L35:1575:12,821
820,557136.72262,6146486.72376,135:782:86;L35:1577:38,818
821,557300.04947,6146245.49247,135:784:13;L35:1575:13,823
822,557316.79622,6146226.59583,135:782:85;L35:1577:37,820
823,557633.1038,6145936.01822,135:784:14;L35:1575:14,825
824,557644.21768,6145928.86255,135:782:84;L35:1577:36,822
825,557953.40198,6145675.11434,135:784:15;L35:1575:15,827
826,557964.34353,6145667.75071,135:782:83;L35:1577:35,824
827,558121.817,6145539.7686,135:784:16;L35:1575:16,830
828,558123.843714276,6145547.86355471,135:782:82;L35:1577:34,826
830,558368.24482,6145344.40363,135:784:17;L35:1575:17,4730
831,566618.209020557,6143228.34695255,128:726:12;137:796:72;137:815:68;163:1117:76;D3:1535:19;L6:1583:23;L7:2356:23;L37:2383:21;L63:2385:20;137:2973:73;137:2981:69;137:3265:73;137:3266:69;163:3267:77;L7:3658:27,4678;4680
833,566584.27941,6143423.91697,128:726:14;137:796:74;137:815:70;163:1117:78;D3:1535:21;L6:1583:25;L37:2383:23;L63:2385:22;137:2973:75;137:2981:71;137:3265:75;137:3266:71;163:3267:79,835
834,566569.09827,6143455.51227,128:725:67;137:811:8;137:819:8;163:1122:8;L7:2357:46;L37:2384:8;L63:2386:8;L7:3657:46,988;4838
835,566539.03057,6143618.00898,128:726:15;137:796:75;137:815:71;163:1117:79;D3:1535:22;L6:1583:26;L37:2383:24;L63:2385:23;137:2973:76;137:2981:72;137:3265:76;137:3266:72;163:3267:80,837
836,566525.59759,6143640.81682,128:725:66;137:811:7;137:819:7;163:1122:7;L7:2357:45;L37:2384:7;L63:2386:7;L7:3657:45,834
837,566480.60936,6143868.81535,128:726:16;137:796:76;137:815:72;163:1117:80;D3:1535:23;L6:1583:27;L37:2383:25;L63:2385:24;137:2973:77;137:2981:73;137:3265:77;137:3266:73;163:3267:81,848;5619
838,566402.59112,6144020.45798,L7:2356:32;L7:3658:36,848
839,566317.86462,6143950.82591,L6:1584:6,840
840,566150.42636,6143738.28123,L6:1584:7,842
841,566136.38575,6143717.89934,L7:2356:30;L7:3658:34,6147
842,566011.90505,6143616.47543,L6:1584:8,844
843,565999.26447,6143602.20553,L7:2356:29;L7:3658:33,841
844,565882.96476,6143409.99542,L6:1584:9,6145
845,565902.83608,6143385.48393,L7:2356:28;L7:3658:32,843
847,566268.59154,6143415.68848,L7:2356:27;L7:3658:31,845
848,566403.90931,6144192.99976,128:726:17;137:796:77;137:815:73;163:1117:81;L6:1583:28;L7:2356:33;L37:2383:26;L63:2385:25;137:2973:78;137:2981:74;137:3265:78;137:3266:74;163:3267:82;L7:3658:37,850
849,566387.47374,6144229.38799,128:725:64;137:811:5;137:819:5;163:1122:5;L6:1584:5;L7:2357:43;L37:2384:5;L63:2386:5;L7:3657:43,839;4837
850,566357.71081,6144394.07037,128:726:18;137:796:78;137:815:74;163:1117:82;L6:1583:29;L7:2356:34;L37:2383:27;L63:2385:26;137:2973:79;137:2981:75;137:3265:79;137:3266:75;163:3267:83;L7:3658:38,852
851,566343.15494,6144420.93986,128:725:63;137:811:4;137:819:4;163:1122:4;L6:1584:4;L7:2357:42;L37:2384:4;L63:2386:4;L7:3657:42,849
852,566308.48913,6144606.94214,128:726:19;137:796:79;137:815:75;163:1117:83;L6:1583:30;L7:2356:35;L37:2383:28;L63:2385:27;137:2973:80;137:2981:76;137:3265:80;137:3266:76;163:3267:84;L7:3658:39,4135;4613
853,566722.38247,6145032.20212,128:720:2,854
854,566889.535734838,6145158.2700019,128:720:3,855
855,567172.785131165,6145398.87661442,128:711:59;128:720:4,856;866
856,567501.17427,6145668.35463,128:720:5,857
857,567689.97025337,6145492.25250071,128:720:6,858
858,567877.263195294,6145249.48052822,128:720:7,5083
859,567954.39878,6144880.4919,128:720:9,903
860,568034.311240209,6144898.46335678,427:83:97;494:121:62;495:137:62;128:711:54;128:725:54;135:782:44;427:2358:84;494:2652:62;494:3302:62;494:3304:62,861;881
861,567739.481456249,6145042.67157292,128:711:55,862
862,567825.339672404,6145187.0694819,128:711:56,863
863,567703.444882617,6145492.83205465,128:711:57,864
864,567627.301721522,6145579.29354874,128:711:58,855
866,566757.16713,6145070.84946,128:711:60,582
868,566889.77482226,6144745.59416922,427:86:15;494:129:38;495:141:34;L14:170:3;127:698:39;127:702:40;127:708:39;127:710:40;128:726:22;135:784:50;157:1069:3;D3:1536:27;427:2359:15;494:2653:36;127:2668:37;127:2671:37;127:2673:38;127:2675:38;494:3303:39;494:3305:37,869
869,567038.84981,6144689.7802,427:86:16;494:129:39;495:141:35;L14:170:4;127:698:40;127:702:41;127:708:40;127:710:41;128:726:23;135:784:51;157:1069:4;D3:1536:28;427:2359:16;494:2653:37;127:2668:38;127:2671:38;127:2673:39;127:2675:39;494:3303:40;494:3305:38,870;883
870,567453.56004,6144577.55539,L14:170:5;127:698:41;127:702:42;127:708:41;127:710:42;157:1069:5;D3:1536:29;127:2668:39;127:2671:39;127:2673:40;127:2675:40,871
871,567666.84697,6144453.62515,L14:170:6;127:698:42;127:702:43;127:708:42;127:710:43;157:1069:6;D3:1536:30;127:2668:40;127:2671:40;127:2673:41;127:2675:41,872
872,567844.88863,6144307.47769,L14:170:7;127:698:43;127:702:44;127:708:43;127:710:44;157:1069:7;D3:1536:31;127:2668:41;127:2671:41;127:2673:42;127:2675:42,873
873,568137.3353,6144067.58994,L14:170:8;127:698:44;127:702:45;127:708:44;127:710:45;157:1069:8;D3:1536:32;127:2668:42;127:2671:42;127:2673:43;127:2675:43,4251;4917
874,568102.84595836,6144119.08426754,L14:168:16;127:695:43;127:701:43;127:705:40;127:709:40;157:1059:62;127:2667:43;127:2670:40;127:2672:43;127:2674:40,875
875,567931.176398691,6144249.37981604,L14:168:17;127:695:44;127:701:44;127:705:41;127:709:41;157:1059:63;127:2667:44;127:2670:41;127:2672:44;127:2674:41,876
876,567689.48881,6144449.17557,L14:168:18;127:695:45;127:701:45;127:705:42;127:709:42;157:1059:64;127:2667:45;127:2670:42;127:2672:45;127:2674:42,877
877,567407.842685754,6144625.03829842,L14:168:19;127:695:46;127:701:46;127:705:43;127:709:43;157:1059:65;127:2667:46;127:2670:43;127:2672:46;127:2674:43,885
878,567527.8807,6144724.4942,427:86:18;494:129:41;495:141:37;128:726:25;135:784:53;427:2359:18;494:2653:39;494:3303:42;494:3305:40,879
879,567745.959782924,6144788.3980707,427:86:19;494:129:42;495:141:38;128:726:26;135:784:54;427:2359:19;494:2653:40;494:3303:43;494:3305:41,880
880,567962.51185,6144864.48327,427:86:20;494:129:43;495:141:39;128:726:27;135:784:55;427:2359:20;494:2653:41;494:3303:44;494:3305:42,903
881,567772.46541,6144812.05913,427:83:98;494:121:63;495:137:63;128:725:55;135:782:45;427:2358:85;494:2652:63;494:3302:63;494:3304:63,884
882,567378.21451,6144685.29084,427:83:100;494:121:65;495:137:65;128:725:57;135:782:47;427:2358:87;494:2652:65;494:3302:65;494:3304:65,885
883,567372.65856,6144676.81745,427:86:17;494:129:40;495:141:36;128:726:24;135:784:52;427:2359:17;494:2653:38;494:3303:41;494:3305:39,878
884,567567.587053696,6144747.26570351,427:83:99;494:121:64;495:137:64;128:725:56;135:782:46;427:2358:86;494:2652:64;494:3302:64;494:3304:64,882
885,567090.12449,6144695.01773,427:83:101;494:121:66;495:137:66;L14:168:20;127:695:47;127:701:47;127:705:44;127:709:44;128:725:58;135:782:48;157:1059:66;427:2358:88;494:2652:66;127:2667:47;127:2670:44;127:2672:47;127:2674:44;494:3302:66;494:3304:66,886
886,566931.72997,6144739.01955,427:83:102;494:121:67;495:137:67;L14:168:21;127:695:48;127:701:48;127:705:45;127:709:45;128:725:59;135:782:49;157:1059:67;D3:1535:25;427:2358:89;494:2652:67;127:2667:48;127:2670:45;127:2672:48;127:2674:45;494:3302:67;494:3304:67,582;4137;5012
888,569754.259216955,6142951.66163277,L14:170:15;127:698:51;127:702:52;127:708:51;127:710:52;157:1069:15;127:2668:49;127:2671:49;127:2673:50;127:2675:50,889
889,569936.34514,6142827.00523,L14:170:16;127:698:52;127:702:53;127:708:52;127:710:53;157:1069:16;127:2668:50;127:2671:50;127:2673:51;127:2675:51,890
890,570104.133567041,6142710.22481464,L14:170:17;127:698:53;127:702:54;127:708:53;127:710:54;157:1069:17;127:2668:51;127:2671:51;127:2673:52;127:2675:52,891
891,570293.833924146,6142573.17545196,L14:170:18;127:698:54;127:702:55;127:708:54;127:710:55;157:1069:18;127:2668:52;127:2671:52;127:2673:53;127:2675:53,892
892,570458.188641252,6142459.2507196,L14:170:19;127:698:55;127:702:56;127:708:55;127:710:56;157:1069:19;127:2668:53;127:2671:53;127:2673:54;127:2675:54,893
893,570586.876555679,6142381.77667569,L14:170:20;127:698:56;127:702:57;127:708:56;127:710:57;157:1069:20;127:2668:54;127:2671:54;127:2673:55;127:2675:55,1292
894,570573.31879,6142559.22108,L14:168:6;127:695:33;127:701:33;127:705:30;127:709:30;157:1059:52;127:2667:33;127:2670:30;127:2672:33;127:2674:30,895
895,570296.244280308,6142751.85284787,L14:168:7;127:695:34;127:701:34;127:705:31;127:709:31;157:1059:53;127:2667:34;127:2670:31;127:2672:34;127:2674:31,896
896,570015.324980837,6142943.0772934,L14:168:8;127:695:35;127:701:35;127:705:32;127:709:32;157:1059:54;127:2667:35;127:2670:32;127:2672:35;127:2674:32,897
897,569789.516129679,6142957.59268375,L14:168:9;127:695:36;127:701:36;127:705:33;127:709:33;157:1059:55;127:2667:36;127:2670:33;127:2672:36;127:2674:33,898
898,569520.37076,6143109.05654,L14:168:10;127:695:37;127:701:37;127:705:34;127:709:34;157:1059:56;127:2667:37;127:2670:34;127:2672:37;127:2674:34,899
899,569308.358859655,6143253.19636017,L14:168:11;127:695:38;127:701:38;127:705:35;127:709:35;157:1059:57;127:2667:38;127:2670:35;127:2672:38;127:2674:35,900
900,569096.709700902,6143399.65235212,L14:168:12;127:695:39;127:701:39;127:705:36;127:709:36;157:1059:58;127:2667:39;127:2670:36;127:2672:39;127:2674:36,901
901,568804.37041,6143599.63293,L14:168:13;127:695:40;127:701:40;127:705:37;127:709:37;157:1059:59;127:2667:40;127:2670:37;127:2672:40;127:2674:37,5327
902,568422.35387,6143863.2367,L14:168:15;127:695:42;127:701:42;127:705:39;127:709:39;157:1059:61;127:2667:42;127:2670:39;127:2672:42;127:2674:39,874
903,568397.68767386,6144783.60383548,427:86:21;494:129:44;495:141:40;128:720:10;128:726:28;135:784:56;427:2359:21;494:2653:42;494:3303:45;494:3305:43,5949
918,568542.95715,6148012.42513,L3:3648:36,919
919,568810.061191906,6148108.09170172,L3:3648:37,4571
920,568817.819709398,6148146.67015377,L3:3647:11,5441
921,569052.20235935,6148493.6314708,L3:3647:10,920
922,569321.56109,6148720.97751,G4:3331:8;G4:3341:8;G10:3347:9;G11:3349:9;174:3365:84;329:3367:91;G11:3387:9;329:3399:91;148:3405:62;148:3407:58;148:3409:62;148:3637:58;148:3640:68;L3:3647:9;148:3651:68;148:3653:68;329:7368:91;2:7565:87;2:7589:87;2:7593:87,921;924
923,569278.251156898,6148746.53283918,G4:3332:20;G4:3342:11;G11:3350:52;148:3362:11;174:3366:11;329:3368:11;G10:3386:48;329:3400:9;148:3406:11;148:3408:11;148:3410:20;148:3412:21;G10:3623:31;329:7367:24;2:7566:11;2:7590:9;2:7592:23,972
924,569192.91513,6148856.95778,G4:3331:9;G4:3341:9;G10:3347:10;G11:3349:10;174:3365:85;329:3367:92;G11:3387:10;329:3399:92;148:3405:63;148:3407:59;148:3409:63;148:3637:59;148:3640:69;148:3651:69;148:3653:69;329:7368:92;2:7565:88;2:7589:88;2:7593:88,926
925,569168.04244,6148873.44917,G4:3332:19;G4:3342:10;G11:3350:51;148:3362:10;174:3366:10;329:3368:10;G10:3386:47;329:3400:8;148:3406:10;148:3408:10;148:3410:19;148:3412:20;G10:3623:30;329:7367:23;2:7566:10;2:7590:8;2:7592:22,923
926,569061.19715,6149000.50104,G4:3331:10;G4:3341:10;G10:3347:11;G11:3349:11;174:3365:86;329:3367:93;G11:3387:11;329:3399:93;148:3405:64;148:3407:60;148:3409:64;148:3637:60;148:3640:70;148:3651:70;148:3653:70;329:7368:93;2:7565:89;2:7589:89;2:7593:89,4898
927,569034.28844,6149016.41603,G4:3332:18;G4:3342:9;G11:3350:50;148:3362:9;174:3366:9;329:3368:9;G10:3386:46;329:3400:7;148:3406:9;148:3408:9;148:3410:18;148:3412:19;G10:3623:29;329:7367:22;2:7566:9;2:7590:7;2:7592:21,925
928,568899.900300584,6149151.18271024,409:58:8;409:3125:6;G4:3332:17;G4:3342:8;G11:3350:49;148:3362:8;174:3366:8;329:3368:8;G10:3386:45;329:3400:6;148:3406:8;148:3408:8;148:3410:17;148:3412:18;G10:3623:28;329:7367:21;2:7566:8;2:7590:6;2:7592:20,927;969
930,568805.39824,6149273.63356,409:55:72;409:3124:72;G4:3331:12;G4:3341:12;G10:3347:13;G11:3349:13;174:3365:88;329:3367:95;G11:3387:13;329:3399:95;148:3405:66;148:3407:62;148:3409:66;148:3637:62;148:3640:72;148:3651:72;148:3653:72;329:7368:95;2:7565:91;2:7589:91;2:7593:91,932;959
931,568773.1996,6149294.62788,409:58:7;L7:2356:77;409:3125:5;G4:3332:16;G4:3342:7;G11:3350:48;148:3362:7;174:3366:7;329:3368:7;G10:3386:44;329:3400:5;148:3406:7;148:3408:7;148:3410:16;G10:3623:27;L7:3658:81;329:7367:20;2:7566:7;2:7590:5;2:7592:19,928;959
932,568687.236146646,6149408.81942253,409:55:73;G4:3331:13;G4:3341:13;G11:3349:14;174:3365:89;329:3367:96;G11:3387:14;174:3391:88;148:3405:67;148:3407:63;148:3409:67;148:3637:63;148:3640:73;G6:3646:13;148:3651:73;148:3653:73;2:7565:92,934
933,568639.814338802,6149429.66184798,409:58:6;L7:2356:76;G4:3332:15;G4:3342:6;G11:3350:47;148:3362:6;174:3366:6;329:3368:6;174:3392:6;148:3406:6;148:3408:6;148:3410:15;G6:3645:6;L7:3658:80;2:7566:6,931;5026
934,568552.043393884,6149547.92674251,409:55:74;L7:2357:5;G4:3331:14;G4:3341:14;G11:3349:15;174:3365:90;329:3367:97;G11:3387:15;174:3391:89;148:3405:68;148:3407:64;148:3409:68;148:3637:64;148:3640:74;G6:3646:14;148:3651:74;148:3653:74;L7:3657:5;2:7565:93,936;962
935,568506.221797639,6149576.80725564,409:58:5;L7:2356:75;G4:3332:14;G4:3342:5;148:3362:5;174:3366:5;329:3368:5;174:3392:5;148:3406:5;148:3408:5;148:3410:14;G6:3645:5;L7:3658:79;2:7566:5,933
936,568425.549973265,6149684.74615665,409:55:75;L7:2357:6;G4:3331:15;G4:3341:15;174:3365:91;329:3367:98;174:3391:90;148:3405:69;148:3407:65;148:3409:69;148:3637:65;148:3640:75;G6:3646:15;148:3651:75;148:3653:75;L7:3657:6;2:7565:94,938
937,568380.440727626,6149710.6505063,409:58:4;L7:2356:74;G4:3332:13;G4:3342:4;148:3362:4;174:3366:4;329:3368:4;174:3392:4;148:3406:4;148:3408:4;148:3410:13;G6:3645:4;L7:3658:78;2:7566:4,935
938,568329.003057146,6149788.6496758,409:55:76;L7:2357:7;G4:3331:16;G4:3341:16;174:3365:92;329:3367:99;174:3391:91;148:3405:70;148:3407:66;148:3409:70;148:3637:66;148:3640:76;G6:3646:16;148:3651:76;148:3653:76;L7:3657:7;2:7565:95,941
939,568268.07509,6149837.8781,409:58:3;L7:2356:73;G4:3332:12;G4:3342:3;148:3362:3;174:3366:3;329:3368:3;174:3392:3;148:3406:3;148:3408:3;148:3410:12;G6:3645:3;L7:3658:77;2:7566:3,937
940,567918.470275748,6150173.11767249,409:58:2;L7:2356:72;G4:3332:11;G4:3342:2;148:3362:2;174:3366:2;329:3368:2;174:3392:2;148:3406:2;148:3408:2;148:3410:11;G6:3645:2;L7:3658:76;2:7566:2,939
941,567859.354426406,6150212.57787419,409:55:77;L7:2357:8;G4:3331:17;G4:3341:17;174:3365:93;329:3367:100;174:3391:92;148:3405:71;148:3407:67;148:3409:71;148:3637:67;148:3640:77;G6:3646:17;148:3651:77;148:3653:77;L7:3657:8;2:7565:96,942
942,567704.324184478,6150303.82914778,409:55:78;L7:2357:9;G4:3331:18;G4:3341:18;174:3365:94;329:3367:101;174:3391:93;148:3405:72;148:3407:68;148:3409:72;148:3637:68;148:3640:78;G6:3646:18;148:3651:78;148:3653:78;L7:3657:9;2:7565:97,790;4694
943,567680.75139683,6150293.43684355,409:58:1;L7:2356:71;G4:3332:10;G4:3342:1;148:3362:1;174:3366:1;329:3368:1;174:3392:1;148:3406:1;148:3408:1;148:3410:10;G6:3645:1;L7:3658:75;2:7566:1,940
944,567378.38834,6152208.10523,G10:3386:30;148:3412:5;G10:3623:13;329:7367:5;2:7592:5,5380
945,567399.18156525,6152192.29666094,G10:3347:28;329:7368:110;2:7593:106,4391
946,568048.54481,6151251.98613,G10:3347:24;329:7368:106;2:7593:102,5377
947,568035.12508,6151259.47826,G10:3386:34;148:3412:9;G10:3623:17;329:7367:9;2:7592:9,4188
948,568511.83332,6150618.32691,G10:3386:36;148:3412:11;G10:3623:19;329:7367:11;2:7592:11,5382
949,568536.18456,6150603.43118,G10:3347:21;329:7368:103;2:7593:99,5376
